date,GLD,SLV,USO,UNG,FXE,FXB,FXY,FXA,FXC,FXF,IEF,TLT,SPY,QQQ
2014-04-21,-0.0878473561815872,-0.06203680294632349,0.09037659251096744,0.024197214962384347,-0.2345442317923501,0.24980835645824354,-0.1623179262608052,0.15255369753579617,0.19741072638413062,-0.19449711285720192,0.24096547591158904,0.12385818590510038,0.10107982241681837,-0.07850649787670225
2014-04-22,,,,,,,,,,,,,,
2014-04-23,,,,,,,,,,,,,,
2014-04-24,,,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,,,
2014-04-28,0.08712423515807996,-0.059362341843825044,0.0836359424097354,0.024442270106742926,0.23885165426902674,0.2605163272877933,0.16433225813409394,0.1476611213215972,0.1966353038603981,0.20613441472730334,0.23656968372574866,0.12055669491735205,0.10056492048754492,-0.07361283175075868
2014-04-29,,,,,,,,,,,,,,
2014-04-30,,,,,,,,,,,,,,
2014-05-01,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,,,
2014-05-05,0.08734488565274011,-0.05666753864342325,-0.0796600215806997,0.02826156899868252,0.23997866709562302,0.27153618197390056,0.17047859264870646,-0.1424675851994661,0.18434894785211953,0.20883570822097647,0.232570141377686,0.11498053583947641,0.1080117476405458,0.07485787727595354
2014-05-06,,,,,,,,,,,,,,
2014-05-07,,,,,,,,,,,,,,
2014-05-08,,,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,,,
2014-05-12,-0.0861792017827908,-0.05651093587362687,-0.0828524612826569,-0.03198668695651226,-0.22927687435105942,0.25793296246122965,-0.17408203319913743,-0.1612541780554479,0.17449239667987104,-0.20010977184973525,0.23874475787807437,0.11976677710057146,0.1110085164800212,0.07580244604926535
2014-05-13,,,,,,,,,,,,,,
2014-05-14,,,,,,,,,,,,,,
2014-05-15,,,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,,,
2014-05-19,0.08469122389574346,-0.06374462295734196,-0.08142961724579308,-0.03721483970964733,-0.230952294375185,0.28116873536367826,0.17067831734971736,0.16153666989505713,0.16867809824846497,-0.20078461449805843,0.22933655986400928,0.11028916653606868,0.10662689677856514,0.07286834328267013
2014-05-20,,,,,,,,,,,,,,
2014-05-21,,,,,,,,,,,,,,
2014-05-22,,,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,,,
2014-05-27,-0.08291357543052232,-0.0668993781070434,0.08027411215475491,-0.04076114594749033,-0.22831008984517845,-0.27177828900699463,0.16914899809154219,0.16145908353633864,0.18454665005910573,-0.19969628796104258,0.22838710584118338,0.1101298036746758,0.10484149533410463,0.07085398501002298
2014-05-28,,,,,,,,,,,,,,
2014-05-29,,,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,,,
2014-06-02,-0.0863622819722773,-0.07014767930046666,0.08041128118812556,-0.04162826931501404,-0.24046455046335852,-0.2670448714678693,-0.16561921324299408,-0.15470638672043882,0.1810861714373558,-0.2156852394127092,0.21916152601419192,0.1042616853315336,0.10378445372640074,0.06963639040726449
2014-06-03,,,,,,,,,,,,,,
2014-06-04,,,,,,,,,,,,,,
2014-06-05,,,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,,,
2014-06-09,-0.08450520206628917,-0.07225459316344711,0.08358450951163947,0.04045890296985365,-0.24184840523094153,-0.2607693411980053,-0.16759055032269005,0.15632622676554506,-0.18594470956455447,-0.2127773780806746,0.22221148735755372,0.10396964584255407,0.1011253592173502,0.0666336887089016
2014-06-10,,,,,,,,,,,,,,
2014-06-11,,,,,,,,,,,,,,
2014-06-12,,,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,,,
2014-06-16,-0.08639386794418141,0.07425249836481441,0.08402944976285762,0.037885141386025556,-0.2413391799153932,0.2344105453544292,-0.17692615775730736,0.15912553421273065,0.1893931032118123,-0.21208901700421795,-0.22765224079451962,-0.10631827030035254,0.10305951154189032,0.06712548244946742
2014-06-17,,,,,,,,,,,,,,
2014-06-18,,,,,,,,,,,,,,
2014-06-19,,,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,,,
2014-06-23,0.07713569628693295,0.06231336748216702,0.08214568182112823,0.03617432435160981,-0.250057084338535,0.23092003971271732,0.18547189211642787,0.15746565294839582,0.20211166795682273,0.21766574831638189,-0.23036619875473235,-0.09940353836723793,0.10157743614862716,0.06719167139828378
2014-06-24,,,,,,,,,,,,,,
2014-06-25,,,,,,,,,,,,,,
2014-06-26,,,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,,,
2014-06-30,0.07675374598105834,0.061951192086896985,0.08167369252741455,-0.036609977409694204,0.24558960590205522,0.22429386356493075,0.19217452224047707,0.1592399894602839,0.21026922419258826,0.21229221222649083,0.23034001259320488,0.09851195898039565,0.10239151627955245,0.06790848655495707
2014-07-01,,,,,,,,,,,,,,
2014-07-02,,,,,,,,,,,,,,
2014-07-03,,,,,,,,,,,,,,
2014-07-07,0.07850221602145661,0.06186542670580566,0.08665875432654911,-0.03630601670806703,-0.24609961437575992,0.2254085801654308,0.1942583150001688,0.14796476036294048,0.19812266623073893,-0.2129670062212738,0.23461321984126568,0.09599186557136133,0.10533856978093101,0.07590298868825059
2014-07-08,,,,,,,,,,,,,,
2014-07-09,,,,,,,,,,,,,,
2014-07-10,,,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,,,
2014-07-14,0.06872814801766874,0.05518115914662766,-0.0776658539388693,-0.034152799433787066,0.24430929066743845,0.22789309198928057,0.22236580797876462,0.1456286272563332,0.1868513553391229,0.21654939640308618,0.2175650661838387,0.09006911329135629,0.12414584870665134,0.08889444164717503
2014-07-15,,,,,,,,,,,,,,
2014-07-16,,,,,,,,,,,,,,
2014-07-17,,,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,,,
2014-07-21,-0.0690318461183644,0.05451437822720358,-0.07228099730694752,-0.034889843397719215,-0.24580631154483698,0.2286858629102657,0.2239444145066666,0.15184059950971077,0.18817980990323335,-0.21626708338824666,0.21982677056445912,0.0899346577183535,0.12009948574983523,0.08469793915415744
2014-07-22,,,,,,,,,,,,,,
2014-07-23,,,,,,,,,,,,,,
2014-07-24,,,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,,,
2014-07-28,-0.06801478988413243,-0.051862702464989155,-0.07600215509656055,-0.034950837032167476,-0.2430920454649349,-0.22913899789025202,-0.2287368014304772,0.15500305095970818,-0.18121873514774414,-0.21397364284223452,0.21383160518888517,0.08769536113697284,0.12357646754876532,0.09290280791217607
2014-07-29,,,,,,,,,,,,,,
2014-07-30,,,,,,,,,,,,,,
2014-07-31,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,,,
2014-08-04,-0.07036805358051998,-0.055761575902713224,-0.07443476961850391,-0.03558921093736343,-0.2592175218049679,-0.22954460805721563,-0.2190322527243869,-0.15473583794904158,-0.18634968072441713,-0.22548036649553954,0.20441498046980344,0.08891637700805222,-0.10894825551900043,-0.08720650920847488
2014-08-05,,,,,,,,,,,,,,
2014-08-06,,,,,,,,,,,,,,
2014-08-07,,,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,,,
2014-08-11,0.06747761690339041,-0.053945166333029856,-0.07136164815806044,-0.035368736784271444,-0.2701263303814354,-0.23972371327631944,-0.22133565014409723,-0.1508379601203646,-0.18659056431257334,-0.23366593807600336,0.19378048676241136,0.08502638701041962,-0.10232516647418644,-0.08843463526343699
2014-08-12,,,,,,,,,,,,,,
2014-08-13,,,,,,,,,,,,,,
2014-08-14,,,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,,,
2014-08-18,-0.06887065174167795,-0.05498801543915686,-0.06668639901735496,-0.03382941209797381,-0.2736210844730566,-0.229464267671592,-0.22991070379513517,-0.15267300906959613,-0.1889977587521326,-0.22598564618705033,0.19705098865436765,0.08464586692518168,0.10346576203489198,0.08981043414083226
2014-08-19,,,,,,,,,,,,,,
2014-08-20,,,,,,,,,,,,,,
2014-08-21,,,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,,,
2014-08-25,-0.07310484048730716,-0.05690058123893244,-0.06848366615968651,0.03431085374358557,-0.2609540674203173,-0.2274264107268235,-0.21706558915058458,-0.16221884792447935,-0.18793063671293592,-0.21950948068903878,0.2007154707525489,0.08667496021014139,0.10848889932338336,0.09621569546023519
2014-08-26,,,,,,,,,,,,,,
2014-08-27,,,,,,,,,,,,,,
2014-08-28,,,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,,,
2014-09-02,-0.07175521236931018,-0.057493292258572304,-0.06412662241366561,0.033905631183688785,-0.2674749648849748,-0.2218451406804973,-0.2018285374251904,-0.1701045412380349,-0.179119691823925,-0.2238817965222245,0.210728587002797,0.08802550042819048,0.11087449155880723,0.09883599021012185
2014-09-03,,,,,,,,,,,,,,
2014-09-04,,,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,,,
2014-09-08,-0.07743967665361016,-0.06297796942649658,-0.06769855527142517,-0.03718474125039081,-0.22765001234761134,-0.20193080640306837,-0.2041954380502878,0.17364245403871792,-0.18551916242880412,-0.20911129070353676,-0.22839126365539594,0.0932433542636964,0.12246587553296881,0.10854939997398981
2014-09-09,,,,,,,,,,,,,,
2014-09-10,,,,,,,,,,,,,,
2014-09-11,,,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,,,
2014-09-15,-0.07878293472131583,-0.06478078298561993,-0.0700217334744117,0.03932789052703079,-0.23100534488357646,-0.21338367848628653,-0.2064002727575004,-0.16355216648642112,-0.17328537228632895,-0.20808242130219592,-0.2292082183386245,-0.0931477653431191,0.12353913700364216,0.10548228140392639
2014-09-16,,,,,,,,,,,,,,
2014-09-17,,,,,,,,,,,,,,
2014-09-18,,,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,,,
2014-09-22,-0.09637686399663083,-0.07580321830376316,-0.0687881760589294,-0.04007936003939126,-0.22384361855978882,-0.20749466104487133,-0.20009385689551445,-0.14822532139012384,-0.1707995987967253,-0.19466617778292183,-0.24459661441765213,-0.09943025610170088,0.12474819161672773,0.10505408499525934
2014-09-23,,,,,,,,,,,,,,
2014-09-24,,,,,,,,,,,,,,
2014-09-25,,,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,,,
2014-09-29,-0.09948276493903552,-0.07767665852241631,-0.06687689687838386,-0.04061386810433276,-0.22715933617687664,-0.21420728192608027,-0.2022540943127005,-0.14525455614874402,-0.17355859469362603,-0.19957706145673446,-0.24276560267338487,-0.099115746386296,-0.11593187628354008,-0.09552566149784869
2014-09-30,,,,,,,,,,,,,,
2014-10-01,,,,,,,,,,,,,,
2014-10-02,,,,,,,,,,,,,,
2014-10-03,,,,,,,,,,,,,,
2014-10-06,-0.10080339031150906,-0.072748405654683,-0.06760734061318813,-0.04394492243331713,-0.20274871633051936,-0.21376867454211,-0.18933795007814685,-0.1484208207789006,-0.17754788315987277,-0.1871657365847378,0.261857115049204,0.10733668637076775,-0.12238012310159795,-0.10433223499144567
2014-10-07,,,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,,,
2014-10-13,-0.11439877952020322,-0.07928971708499699,-0.0694045402181655,-0.04611129378195468,-0.19970353184343345,-0.22137159461929404,0.18753703066042762,-0.14342619410342428,-0.1862768395429678,-0.19005067218770405,0.25921899621231925,0.1091549425399228,-0.10410937076613479,-0.08994649691905149
2014-10-14,,,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,,,
2014-10-20,0.12560595781073408,-0.08578105638482826,-0.06869372072244223,-0.049186296813210746,-0.19149812003606062,-0.20212404566232556,0.18693121594174858,-0.14053314657209917,-0.18572361361369583,-0.1842452485602911,0.26540641772035795,0.1132890253988841,-0.10762442378392109,-0.0933577109794006
2014-10-21,,,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,,,
2014-10-27,0.13188673338855125,-0.09011938669498713,-0.06671507497769444,-0.05043319906258514,0.1882546386551373,-0.20074035264776433,0.18252686077786118,0.14381726725611044,-0.19046008081928487,0.1820406501274406,0.2700671446789069,0.11552445959696273,-0.10089659854969488,0.08651755276701838
2014-10-28,,,,,,,,,,,,,,
2014-10-29,,,,,,,,,,,,,,
2014-10-30,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,,,
2014-11-03,-0.12438519167402891,-0.08521903658680349,-0.0666049746255643,0.0487332002495179,-0.18937034193986155,-0.204425975810847,-0.14860249065661668,-0.142305231148427,-0.18867813259323937,-0.18342166683220554,0.29492987449477515,0.12411429656431176,0.10821018141272112,0.09099940541108027
2014-11-04,,,,,,,,,,,,,,
2014-11-05,,,,,,,,,,,,,,
2014-11-06,,,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,,,
2014-11-10,-0.0921795164383037,-0.0655268161442722,-0.05746553436760711,0.04028772868658395,-0.16276482722529448,-0.1791639269420063,-0.13201381288163896,-0.12072250085904458,-0.1670535220954415,-0.15621419066243977,-0.25506296914462817,-0.1092175535431965,0.09872536356024428,0.08231327753446305
2014-11-11,,,,,,,,,,,,,,
2014-11-12,,,,,,,,,,,,,,
2014-11-13,,,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,,,
2014-11-17,-0.08379201242148045,-0.05825736875284499,-0.05644134196242478,0.03817850207508461,-0.15752156532123426,-0.17821405968767612,-0.13221736425755853,-0.11797768709861269,-0.16138216634952346,-0.1534714413374332,-0.26340576765294055,-0.11500353904103205,0.10071349227910345,0.0837669906219782
2014-11-18,,,,,,,,,,,,,,
2014-11-19,,,,,,,,,,,,,,
2014-11-20,,,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,,,
2014-11-24,-0.09497076453302292,-0.06644560594159456,-0.06335070145084917,0.041384841368512136,-0.17228743245383174,-0.20382524586815173,-0.15163119629192998,-0.13197726188590975,-0.18243601857672334,-0.16926051200968398,-0.3043960834466543,0.13253614259353869,0.11615919264585325,0.09582460329785505
2014-11-25,,,,,,,,,,,,,,
2014-11-26,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,,,
2014-12-01,0.08751688552792544,0.05410606464678061,-0.05467251170442056,0.04282144430344874,-0.18218378520066572,-0.20600788462246253,-0.16274490558321117,-0.1411484441698922,-0.1796598696556868,-0.18014443973775202,0.3348522862016097,0.14899488780882955,0.12381352723611226,0.10133306360120298
2014-12-02,,,,,,,,,,,,,,
2014-12-03,,,,,,,,,,,,,,
2014-12-04,,,,,,,,,,,,,,
2014-12-05,,,,,,,,,,,,,,
2014-12-08,0.08602501182034203,0.054492023102437274,-0.0533342857636232,-0.03974459780185768,-0.18825650276843672,-0.21416530644016651,-0.15783002668854026,-0.1458849075583773,-0.18177819176194882,-0.18370090538945796,0.3216365304718672,0.14604161670432234,0.124345318396111,0.10276477533251181
2014-12-09,,,,,,,,,,,,,,
2014-12-10,,,,,,,,,,,,,,
2014-12-11,,,,,,,,,,,,,,
2014-12-12,,,,,,,,,,,,,,
2014-12-15,-0.08020318213827193,-0.0491728082160667,-0.05003492803705324,-0.03913106312261432,-0.180250966018032,-0.21371071385468268,-0.14207235044630226,-0.14543662280966793,-0.18554250684853912,-0.17811914350011382,0.29852307622500873,0.14525381203666624,-0.11518314007348729,-0.09894951005592938
2014-12-16,,,,,,,,,,,,,,
2014-12-17,,,,,,,,,,,,,,
2014-12-18,,,,,,,,,,,,,,
2014-12-19,,,,,,,,,,,,,,
2014-12-22,-0.0811717938504234,-0.050200420605815886,-0.045342032459378734,-0.036465155476144595,-0.17740871714723158,-0.2121617172690517,-0.13826441695290598,-0.15501151143914496,-0.19473013648446247,-0.17782556699280633,0.28593687200933765,0.13551854360833177,0.10747219430938894,0.09414391542038457
2014-12-23,,,,,,,,,,,,,,
2014-12-24,,,,,,,,,,,,,,
2014-12-26,,,,,,,,,,,,,,
2014-12-29,0.08398033334556396,0.052588203839147085,-0.04737323949599913,-0.03800611171760979,-0.18920870883822963,-0.22380709606624954,-0.14634044165199167,-0.16710813569985095,-0.20758713834228298,-0.18997808648836864,-0.2941983262388923,0.13722079751309169,0.11816117437410943,-0.10444220638861314
2014-12-30,,,,,,,,,,,,,,
2014-12-31,,,,,,,,,,,,,,
2015-01-02,,,,,,,,,,,,,,
2015-01-05,-0.08161027006122065,-0.04986741806217805,-0.045263429587310985,-0.036331722261840095,-0.19009497935590772,-0.20698665694027987,0.14360748223465455,-0.1706121720281827,-0.20155381940581724,-0.19252595969058497,0.29371617440424463,0.13852621540711144,-0.11399932784506811,-0.10210774358247476
2015-01-06,,,,,,,,,,,,,,
2015-01-07,,,,,,,,,,,,,,
2015-01-08,,,,,,,,,,,,,,
2015-01-09,,,,,,,,,,,,,,
2015-01-12,0.08128664743112757,-0.05048074177905664,-0.04370486944670741,-0.035599165398801993,-0.20007118936154733,-0.2097883856874347,0.14297593439706033,-0.17593724220201934,-0.2111336517671498,-0.19893523365024995,0.2889347227379674,0.13246012896962334,-0.11999098406249674,-0.10870110310875741
2015-01-13,,,,,,,,,,,,,,
2015-01-14,,,,,,,,,,,,,,
2015-01-15,,,,,,,,,,,,,,
2015-01-16,,,,,,,,,,,,,,
2015-01-20,0.07788459361991026,0.04750924465675332,-0.039698150561280954,-0.02980147000471821,-0.20136593828894883,-0.2217390156000706,0.14024697665214597,0.18457572376028467,-0.21023971694537769,0.04571109183970774,0.27634358154749605,0.12627508535057821,-0.12229366118259258,-0.11012990532755776
2015-01-21,,,,,,,,,,,,,,
2015-01-22,,,,,,,,,,,,,,
2015-01-23,,,,,,,,,,,,,,
2015-01-26,0.08296090003788156,0.050622997429937956,-0.04255653212414708,-0.03138944915696879,-0.1901853730342567,-0.23165855770882146,0.14735954852159788,-0.18632346021002644,-0.20767631667772737,0.04791569233677534,0.28810730555434905,0.13259189525502488,-0.1364687112552797,-0.1265922964015705
2015-01-27,,,,,,,,,,,,,,
2015-01-28,,,,,,,,,,,,,,
2015-01-29,,,,,,,,,,,,,,
2015-01-30,,,,,,,,,,,,,,
2015-02-02,0.08116219714637468,0.049323282246988655,-0.03885783025679445,-0.03180630421805234,-0.1867628214892483,-0.23612680769548355,0.14731111090750668,-0.18360507855904,-0.1971645368502702,0.04834731217070454,0.27661026364304375,0.12775070759605764,-0.13009966937744621,-0.12025333685368912
2015-02-03,,,,,,,,,,,,,,
2015-02-04,,,,,,,,,,,,,,
2015-02-05,,,,,,,,,,,,,,
2015-02-06,,,,,,,,,,,,,,
2015-02-09,0.090943790102184,0.05600666537904633,0.039643817003021914,-0.0366414667912734,-0.1905256335536471,0.24777792217758834,-0.18590824057269387,-0.22016513729232992,-0.19510955040153538,0.05389969488734117,0.2783320926181751,-0.1291402800120314,0.14222841888847507,0.1336772903206568
2015-02-10,,,,,,,,,,,,,,
2015-02-11,,,,,,,,,,,,,,
2015-02-12,,,,,,,,,,,,,,
2015-02-13,,,,,,,,,,,,,,
2015-02-17,-0.0779287186726247,-0.04462236119041662,0.031678396069008484,-0.02914401540797232,-0.15585959995548995,0.20149075753484197,-0.147701274919398,-0.18251017934152697,-0.1543267827946846,-0.04430017371601405,-0.22670473124059837,-0.10349708170585586,0.11457507595517626,0.1060681820517806
2015-02-18,,,,,,,,,,,,,,
2015-02-19,,,,,,,,,,,,,,
2015-02-20,,,,,,,,,,,,,,
2015-02-23,-0.0835636963409334,-0.04738934149422039,0.03258133682012631,-0.030747847497406333,0.16443280479824235,0.2047665998191013,-0.15426855239634538,-0.19293724530802672,-0.161518314718589,-0.045580410189153,-0.23119662888371764,-0.10595002412036239,0.11829164510784618,0.10989750750915754
2015-02-24,,,,,,,,,,,,,,
2015-02-25,,,,,,,,,,,,,,
2015-02-26,,,,,,,,,,,,,,
2015-02-27,,,,,,,,,,,,,,
2015-03-02,-0.08226347601240507,-0.04636035008060343,0.03156287099552532,0.0,-0.16052492259758655,0.19739401402440485,-0.15121693828793023,-0.18291438663567086,0.1571208277085211,-0.04472537513890128,-0.2153686012007253,-0.09824889121570393,0.11562612987194276,0.10741853737337378
2015-03-03,,,,,,,,,,,,,,
2015-03-04,,,,,,,,,,,,,,
2015-03-05,,,,,,,,,,,,,,
2015-03-06,,,,,,,,,,,,,,
2015-03-09,-0.07952550379280018,-0.046822038148076575,-0.028836680239291566,0.026552953759121648,-0.13704940292172832,-0.17312505382085186,-0.1343317426234836,-0.15703624669492974,-0.14426421109688686,-0.03898388289332732,-0.18291962385228908,-0.08371677566265007,0.09944382894882575,0.09359088311938199
2015-03-10,,,,,,,,,,,,,,
2015-03-11,,,,,,,,,,,,,,
2015-03-12,,,,,,,,,,,,,,
2015-03-13,,,,,,,,,,,,,,
2015-03-16,-0.09448658411760807,-0.05491810784708124,-0.03305073364398046,-0.030439079456005432,-0.14321784726583245,-0.18990371260633873,-0.17128385912301605,-0.16299437100340383,-0.1616438335445598,-0.044070711039832074,-0.21059831998198764,-0.09466711463329466,-0.10960383225929037,-0.10376729127614151
2015-03-17,,,,,,,,,,,,,,
2015-03-18,,,,,,,,,,,,,,
2015-03-19,,,,,,,,,,,,,,
2015-03-20,,,,,,,,,,,,,,
2015-03-23,-0.1230856703014021,0.07189392295329919,-0.041597655437940376,-0.03901812848831176,-0.15644875113229628,-0.21581210280611837,-0.2337758209958409,0.16782487465135856,0.18793446666072686,-0.05594008944739361,0.2734349568653313,0.12454570757508199,-0.1583844348019301,0.1503034178829686
2015-03-24,,,,,,,,,,,,,,
2015-03-25,,,,,,,,,,,,,,
2015-03-26,,,,,,,,,,,,,,
2015-03-27,,,,,,,,,,,,,,
2015-03-30,-0.106675765901678,0.06108454475833366,-0.03475437659426191,-0.03459843823786815,-0.12934265273174284,-0.17800969955086546,-0.19624728116965615,-0.13579135855819666,-0.15358055689833058,-0.04657127521516567,0.22880324830422036,0.1039730144179107,-0.12686323369591665,-0.11784478536430423
2015-03-31,,,,,,,,,,,,,,
2015-04-01,,,,,,,,,,,,,,
2015-04-02,,,,,,,,,,,,,,
2015-04-06,0.1283295084505761,0.07627995428467613,0.04029357954542766,-0.04269229995236002,0.15167191450658168,-0.22401776231030598,0.24376296908860415,-0.16432293039036297,0.18375118374762117,0.05578622188742518,0.2736710382082905,0.12307783732327528,0.1517008275882349,-0.14064197271625797
2015-04-07,,,,,,,,,,,,,,
2015-04-08,,,,,,,,,,,,,,
2015-04-09,,,,,,,,,,,,,,
2015-04-10,,,,,,,,,,,,,,
2015-04-13,0.12742262362576517,0.07429340722766171,0.03950939604747194,-0.04159614511153495,0.14559578506769447,-0.21331803452162343,0.25091850037034474,-0.15978242116363292,0.17958610318838086,0.05421134129462827,0.2755224488744622,0.12536226455285987,0.1636219645202887,0.14925956443365052
2015-04-14,,,,,,,,,,,,,,
2015-04-15,,,,,,,,,,,,,,
2015-04-16,,,,,,,,,,,,,,
2015-04-17,,,,,,,,,,,,,,
2015-04-20,0.1282006306611797,-0.07638098869120427,0.03892478746817699,-0.0469221036256675,-0.13632190164349645,-0.19648138232622867,0.2502471176097429,-0.14551113375402566,0.1595319754882667,0.13056187559548688,0.2741800693877504,-0.11996865334770256,-0.15687549252197916,-0.1398918878790925
2015-04-21,,,,,,,,,,,,,,
2015-04-22,,,,,,,,,,,,,,
2015-04-23,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,
2015-04-27,0.11925223650562847,-0.07175680492562987,0.038556531985602126,-0.04883138272605093,-0.13823938561574722,0.18971511818325518,0.2622145607813212,0.14464084057723953,0.16372922311608695,0.14290587083416104,0.2675536775507127,-0.11826331851798073,0.1564306766790302,0.13791037200155387
2015-04-28,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,,,,,
2015-04-30,,,,,,,,,,,,,,
2015-05-01,,,,,,,,,,,,,,
2015-05-04,-0.1232114441005632,-0.07625503025882677,0.039978355358471905,0.04647803439134236,0.13166867093308582,0.1763889237327375,-0.2651132601212485,0.13513725792455233,0.16462578362543906,0.1396416584298001,-0.27074518331157726,-0.116523457259142,0.16424843272780398,0.14168264661629248
2015-05-05,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,,
2015-05-07,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,
2015-05-11,-0.13036442410550775,-0.0783617911501319,0.04318885341915126,0.04625787824934779,0.13304879294021368,0.17263539125930735,-0.27427826205215444,0.1297599371532157,0.17841471291233177,0.1321616031651148,-0.2731876881452773,-0.11265344712122584,0.1613680662721313,0.1343191520548893
2015-05-12,,,,,,,,,,,,,,
2015-05-13,,,,,,,,,,,,,,
